Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Year of Purchase,Month of Purchase,Day of Purchase,Weekday of Purchase,Age Category
47064,2022-08-12 05:16:35,Books,356,2,3118,Cash,30,,Hannah Wells,30,Female,0,2022,8,12,4,21-40
47064,2023-03-07 16:32:26,Books,158,2,2912,Credit Card,30,1.0,Hannah Wells,30,Female,0,2023,3,7,1,21-40
47064,2022-09-19 01:19:18,Home,482,3,4728,PayPal,30,,Hannah Wells,30,Female,0,2022,9,19,0,21-40
33577,2022-10-25 15:18:22,Home,138,5,235,PayPal,31,,Karen Allen,31,Female,0,2022,10,25,1,21-40
33577,2020-10-08 05:56:33,Clothing,362,2,1178,Credit Card,31,1.0,Karen Allen,31,Female,0,2020,10,8,3,21-40
33577,2020-04-12 06:13:34,Home,436,1,2001,Cash,31,0.0,Karen Allen,31,Female,0,2020,4,12,6,21-40
33577,2020-10-21 18:13:42,Electronics,136,2,663,Credit Card,31,1.0,Karen Allen,31,Female,0,2020,10,21,2,21-40
33577,2020-08-12 21:46:03,Clothing,422,1,1824,Credit Card,31,1.0,Karen Allen,31,Female,0,2020,8,12,2,21-40
44458,2020-12-14 05:45:45,Books,417,1,4420,PayPal,43,1.0,Nicole Hansen,43,Male,0,2020,12,14,0,41-60
44458,2020-06-16 06:24:32,Home,150,3,5025,Credit Card,43,0.0,Nicole Hansen,43,Male,0,2020,6,16,1,41-60
44458,2022-01-05 05:49:18,Home,452,3,1617,Credit Card,43,0.0,Nicole Hansen,43,Male,0,2022,1,5,2,41-60
44458,2022-08-10 08:11:09,Clothing,123,5,3535,PayPal,43,1.0,Nicole Hansen,43,Male,0,2022,8,10,2,41-60
44458,2022-10-31 06:44:56,Clothing,485,4,1666,Credit Card,43,,Nicole Hansen,43,Male,0,2022,10,31,0,41-60
44458,2023-05-16 03:36:44,Clothing,38,3,397,Credit Card,43,0.0,Nicole Hansen,43,Male,0,2023,5,16,1,41-60
44458,2021-02-18 13:57:36,Clothing,458,3,4244,Credit Card,43,1.0,Nicole Hansen,43,Male,0,2021,2,18,3,41-60
44458,2023-05-01 08:16:14,Home,181,4,1631,PayPal,43,1.0,Nicole Hansen,43,Male,0,2023,5,1,0,41-60
44458,2022-01-19 20:14:19,Books,450,2,651,Credit Card,43,1.0,Nicole Hansen,43,Male,0,2022,1,19,2,41-60
5847,2023-05-29 02:10:51,Electronics,426,3,2177,Credit Card,70,0.0,Lauren Wood,70,Male,1,2023,5,29,0,61-80
5847,2020-04-08 12:14:21,Home,197,4,455,Cash,70,1.0,Lauren Wood,70,Male,1,2020,4,8,2,61-80
5847,2021-01-18 14:16:53,Home,326,2,532,Cash,70,0.0,Lauren Wood,70,Male,1,2021,1,18,0,61-80
37588,2020-08-27 17:28:56,Books,393,5,1699,Credit Card,42,0.0,Lori Aguilar,42,Female,0,2020,8,27,3,41-60
37588,2022-06-18 00:47:57,Home,100,5,2972,Credit Card,42,0.0,Lori Aguilar,42,Female,0,2022,6,18,5,41-60
37588,2023-03-28 02:15:47,Books,220,5,902,Credit Card,42,1.0,Lori Aguilar,42,Female,0,2023,3,28,1,41-60
37588,2021-09-22 04:32:37,Clothing,449,1,1717,Cash,42,0.0,Lori Aguilar,42,Female,0,2021,9,22,2,41-60
37588,2020-10-12 01:10:06,Clothing,301,3,4141,Credit Card,42,0.0,Lori Aguilar,42,Female,0,2020,10,12,0,41-60
37588,2023-07-10 15:00:54,Clothing,347,1,3837,Crypto,42,1.0,Lori Aguilar,42,Female,0,2023,7,10,0,41-60
37588,2022-07-11 16:54:00,Electronics,331,3,714,Cash,42,0.0,Lori Aguilar,42,Female,0,2022,7,11,0,41-60
7249,2022-12-09 06:06:55,Home,349,3,1019,PayPal,65,1.0,Justin Clark,65,Female,0,2022,12,9,4,61-80
7249,2022-02-26 05:44:43,Clothing,127,5,2591,Credit Card,65,0.0,Justin Clark,65,Female,0,2022,2,26,5,61-80
7249,2021-06-05 02:52:53,Books,383,3,3226,Credit Card,65,1.0,Justin Clark,65,Female,0,2021,6,5,5,61-80
7249,2023-02-15 16:41:11,Clothing,363,3,1317,Credit Card,65,,Justin Clark,65,Female,0,2023,2,15,2,61-80
7249,2020-11-17 17:36:56,Books,410,1,3215,Credit Card,65,0.0,Justin Clark,65,Female,0,2020,11,17,1,61-80
7249,2021-06-02 22:58:12,Electronics,327,3,865,Crypto,65,,Justin Clark,65,Female,0,2021,6,2,2,61-80
7249,2021-07-18 10:31:59,Home,385,5,5301,Crypto,65,,Justin Clark,65,Female,0,2021,7,18,6,61-80
19082,2023-06-05 21:00:30,Clothing,314,1,2865,Credit Card,36,1.0,Emily Griffin,36,Male,0,2023,6,5,0,21-40
19082,2021-09-17 04:14:02,Electronics,249,1,2187,Cash,36,0.0,Emily Griffin,36,Male,0,2021,9,17,4,21-40
19082,2021-12-27 00:20:48,Clothing,492,1,3145,Credit Card,36,,Emily Griffin,36,Male,0,2021,12,27,0,21-40
19082,2022-11-13 14:29:57,Books,122,4,4320,Cash,36,,Emily Griffin,36,Male,0,2022,11,13,6,21-40
19082,2022-09-29 06:28:16,Books,392,1,424,Credit Card,36,0.0,Emily Griffin,36,Male,0,2022,9,29,3,21-40
19082,2020-08-30 14:23:55,Electronics,259,4,2762,Credit Card,36,,Emily Griffin,36,Male,0,2020,8,30,6,21-40
31097,2020-11-06 02:25:52,Clothing,460,2,5005,PayPal,25,1.0,Anne Frye,25,Male,0,2020,11,6,4,21-40
31097,2021-02-22 00:38:22,Home,15,5,4740,Credit Card,25,1.0,Anne Frye,25,Male,0,2021,2,22,0,21-40
31097,2022-07-21 13:53:11,Books,130,3,1553,Cash,25,,Anne Frye,25,Male,0,2022,7,21,3,21-40
21088,2023-04-05 11:53:07,Books,196,5,2827,Cash,18,0.0,Jeremy Palmer,18,Male,0,2023,4,5,2,0-20
21088,2023-06-30 02:26:31,Home,393,3,121,Credit Card,18,,Jeremy Palmer,18,Male,0,2023,6,30,4,0-20
21088,2020-11-20 18:08:09,Books,294,3,244,Credit Card,18,1.0,Jeremy Palmer,18,Male,0,2020,11,20,4,0-20
21088,2022-07-20 19:37:55,Home,310,1,1747,Credit Card,18,1.0,Jeremy Palmer,18,Male,0,2022,7,20,2,0-20
21088,2021-11-27 17:04:28,Books,169,4,4524,Credit Card,18,1.0,Jeremy Palmer,18,Male,0,2021,11,27,5,0-20
21088,2021-03-23 12:55:48,Books,480,5,148,Credit Card,18,1.0,Jeremy Palmer,18,Male,0,2021,3,23,1,0-20
29336,2020-04-12 06:38:24,Books,35,4,4033,PayPal,70,,Amber Hammond,70,Male,0,2020,4,12,6,61-80
29336,2020-09-11 13:12:47,Home,186,3,4274,Cash,70,0.0,Amber Hammond,70,Male,0,2020,9,11,4,61-80
29336,2020-06-12 20:40:53,Clothing,482,3,3065,Credit Card,70,0.0,Amber Hammond,70,Male,0,2020,6,12,4,61-80
29336,2022-12-31 23:50:05,Clothing,12,1,2484,Crypto,70,,Amber Hammond,70,Male,0,2022,12,31,5,61-80
21016,2021-04-28 17:15:14,Clothing,161,2,1491,Credit Card,24,,Sean Lewis,24,Female,1,2021,4,28,2,21-40
21016,2022-10-26 00:00:53,Home,484,4,3923,Credit Card,24,1.0,Sean Lewis,24,Female,1,2022,10,26,2,21-40
21016,2023-02-24 10:31:21,Home,262,2,799,Credit Card,24,1.0,Sean Lewis,24,Female,1,2023,2,24,4,21-40
21016,2022-11-26 23:43:49,Home,61,4,344,Credit Card,24,0.0,Sean Lewis,24,Female,1,2022,11,26,5,21-40
20621,2023-07-22 05:29:17,Books,150,1,2645,Credit Card,22,,Matthew Drake,22,Male,0,2023,7,22,5,21-40
20621,2022-02-04 23:26:08,Home,272,5,4199,PayPal,22,1.0,Matthew Drake,22,Male,0,2022,2,4,4,21-40
20621,2021-12-13 10:25:37,Clothing,128,5,2205,Credit Card,22,0.0,Matthew Drake,22,Male,0,2021,12,13,0,21-40
20621,2023-01-05 16:24:01,Books,335,5,745,Credit Card,22,0.0,Matthew Drake,22,Male,0,2023,1,5,3,21-40
20621,2022-05-20 20:43:24,Electronics,216,3,1678,Cash,22,1.0,Matthew Drake,22,Male,0,2022,5,20,4,21-40
20621,2020-01-17 02:47:10,Books,364,5,2344,Credit Card,22,1.0,Matthew Drake,22,Male,0,2020,1,17,4,21-40
20621,2023-04-15 00:18:03,Electronics,175,4,3463,Credit Card,22,0.0,Matthew Drake,22,Male,0,2023,4,15,5,21-40
20621,2020-11-27 07:01:25,Electronics,195,5,1038,Credit Card,22,0.0,Matthew Drake,22,Male,0,2020,11,27,4,21-40
20621,2020-02-23 02:17:04,Home,297,1,4094,PayPal,22,0.0,Matthew Drake,22,Male,0,2020,2,23,6,21-40
14949,2021-05-08 05:28:40,Books,379,2,4898,Credit Card,62,,Lindsay Chavez,62,Male,0,2021,5,8,5,61-80
14949,2021-01-12 18:31:12,Books,236,5,1433,Cash,62,0.0,Lindsay Chavez,62,Male,0,2021,1,12,1,61-80
14949,2022-04-08 12:11:12,Clothing,56,1,2847,PayPal,62,0.0,Lindsay Chavez,62,Male,0,2022,4,8,4,61-80
14949,2021-04-25 16:56:13,Clothing,367,1,5310,Cash,62,0.0,Lindsay Chavez,62,Male,0,2021,4,25,6,61-80
14949,2021-06-15 17:28:01,Books,167,1,4346,PayPal,62,,Lindsay Chavez,62,Male,0,2021,6,15,1,61-80
14949,2020-10-14 01:42:51,Home,31,4,2664,PayPal,62,1.0,Lindsay Chavez,62,Male,0,2020,10,14,2,61-80
14949,2022-11-02 13:52:27,Clothing,353,4,2577,PayPal,62,0.0,Lindsay Chavez,62,Male,0,2022,11,2,2,61-80
14949,2022-12-26 23:02:53,Books,496,4,4730,PayPal,62,1.0,Lindsay Chavez,62,Male,0,2022,12,26,0,61-80
14949,2023-07-31 12:25:02,Home,324,3,1225,Crypto,62,0.0,Lindsay Chavez,62,Male,0,2023,7,31,0,61-80
8386,2021-11-24 04:14:33,Home,28,4,2845,Credit Card,44,0.0,Dawn Garcia,44,Male,0,2021,11,24,2,41-60
8386,2020-10-14 17:25:04,Home,187,5,498,PayPal,44,,Dawn Garcia,44,Male,0,2020,10,14,2,41-60
8386,2020-02-16 12:09:34,Books,475,3,3783,Cash,44,0.0,Dawn Garcia,44,Male,0,2020,2,16,6,41-60
8386,2020-08-29 20:35:29,Books,431,1,2986,Credit Card,44,1.0,Dawn Garcia,44,Male,0,2020,8,29,5,41-60
8386,2021-12-13 04:37:44,Home,310,2,2582,PayPal,44,0.0,Dawn Garcia,44,Male,0,2021,12,13,0,41-60
16566,2022-06-10 05:16:02,Books,18,3,1555,Credit Card,64,0.0,Roberta Fisher,64,Female,0,2022,6,10,4,61-80
16566,2023-02-17 02:31:53,Clothing,97,3,1934,PayPal,64,0.0,Roberta Fisher,64,Female,0,2023,2,17,4,61-80
16566,2020-03-18 15:41:24,Electronics,458,3,4582,PayPal,64,0.0,Roberta Fisher,64,Female,0,2020,3,18,2,61-80
16566,2022-09-17 00:39:11,Books,489,1,2786,PayPal,64,1.0,Roberta Fisher,64,Female,0,2022,9,17,5,61-80
17295,2022-05-02 13:41:15,Electronics,248,5,5014,Crypto,66,,Mark Lee,66,Male,0,2022,5,2,0,61-80
17295,2021-03-08 09:50:49,Home,391,3,2605,PayPal,66,0.0,Mark Lee,66,Male,0,2021,3,8,0,61-80
17295,2023-05-23 20:40:12,Books,415,5,413,Credit Card,66,0.0,Mark Lee,66,Male,0,2023,5,23,1,61-80
17295,2023-06-03 13:39:21,Books,45,1,5314,Crypto,66,1.0,Mark Lee,66,Male,0,2023,6,3,5,61-80
17295,2020-07-29 10:52:48,Clothing,31,2,4705,Credit Card,66,1.0,Mark Lee,66,Male,0,2020,7,29,2,61-80
47646,2020-06-26 08:52:16,Books,27,2,1611,PayPal,26,0.0,Alicia Soto,26,Female,0,2020,6,26,4,21-40
47646,2022-11-05 21:05:15,Clothing,442,2,4757,Cash,26,,Alicia Soto,26,Female,0,2022,11,5,5,21-40
47646,2020-12-01 05:08:13,Electronics,258,5,4872,Cash,26,0.0,Alicia Soto,26,Female,0,2020,12,1,1,21-40
47646,2023-08-10 11:37:53,Clothing,230,3,2295,Cash,26,1.0,Alicia Soto,26,Female,0,2023,8,10,3,21-40
47646,2020-09-28 08:46:10,Electronics,233,2,2575,Credit Card,26,0.0,Alicia Soto,26,Female,0,2020,9,28,0,21-40
47646,2021-06-05 14:25:48,Home,425,5,763,Credit Card,26,0.0,Alicia Soto,26,Female,0,2021,6,5,5,21-40
47646,2023-05-03 06:41:33,Clothing,340,4,2855,Credit Card,26,,Alicia Soto,26,Female,0,2023,5,3,2,21-40
47646,2023-05-05 02:13:37,Clothing,147,4,4414,Credit Card,26,1.0,Alicia Soto,26,Female,0,2023,5,5,4,21-40
47646,2022-01-24 22:02:28,Books,280,3,2580,PayPal,26,0.0,Alicia Soto,26,Female,0,2022,1,24,0,21-40
10010,2023-01-08 05:53:15,Electronics,434,3,1842,Credit Card,27,0.0,Michael Griffin,27,Female,0,2023,1,8,6,21-40
10010,2020-06-20 07:26:21,Electronics,114,4,3779,Cash,27,1.0,Michael Griffin,27,Female,0,2020,6,20,5,21-40
10010,2021-11-03 12:53:30,Books,366,3,4310,PayPal,27,0.0,Michael Griffin,27,Female,0,2021,11,3,2,21-40
10010,2021-12-05 17:32:40,Books,402,2,4179,PayPal,27,0.0,Michael Griffin,27,Female,0,2021,12,5,6,21-40
815,2021-10-30 15:59:16,Books,90,5,4224,Crypto,70,0.0,Michelle Powers,70,Female,1,2021,10,30,5,61-80
815,2021-02-19 23:52:02,Books,335,5,4570,Crypto,70,1.0,Michelle Powers,70,Female,1,2021,2,19,4,61-80
815,2021-08-15 09:08:24,Clothing,121,3,2748,Cash,70,0.0,Michelle Powers,70,Female,1,2021,8,15,6,61-80
815,2021-08-25 05:59:47,Books,290,1,974,Cash,70,,Michelle Powers,70,Female,1,2021,8,25,2,61-80
815,2021-09-06 19:34:11,Clothing,491,1,3657,Cash,70,0.0,Michelle Powers,70,Female,1,2021,9,6,0,61-80
815,2022-11-15 13:06:12,Clothing,269,3,3524,PayPal,70,0.0,Michelle Powers,70,Female,1,2022,11,15,1,61-80
815,2023-07-29 01:29:03,Books,493,5,1396,Cash,70,,Michelle Powers,70,Female,1,2023,7,29,5,61-80
815,2021-03-17 16:49:42,Clothing,252,1,2690,Cash,70,0.0,Michelle Powers,70,Female,1,2021,3,17,2,61-80
815,2021-01-15 10:29:45,Clothing,331,4,1520,PayPal,70,1.0,Michelle Powers,70,Female,1,2021,1,15,4,61-80
25861,2022-12-03 14:19:35,Books,366,5,3769,Credit Card,47,,Phillip Santos,47,Female,1,2022,12,3,5,41-60
25861,2021-07-09 19:43:34,Home,85,1,4706,Cash,47,0.0,Phillip Santos,47,Female,1,2021,7,9,4,41-60
25861,2020-05-31 11:12:46,Books,257,2,4660,Crypto,47,,Phillip Santos,47,Female,1,2020,5,31,6,41-60
25861,2022-07-14 06:11:10,Books,403,3,1385,Credit Card,47,1.0,Phillip Santos,47,Female,1,2022,7,14,3,41-60
25861,2020-01-02 06:51:26,Books,473,4,4099,Cash,47,,Phillip Santos,47,Female,1,2020,1,2,3,41-60
25861,2023-07-02 15:45:54,Books,113,2,4258,Cash,47,,Phillip Santos,47,Female,1,2023,7,2,6,41-60
37193,2020-10-10 08:24:52,Clothing,21,1,2236,Cash,63,0.0,Jessica Coleman,63,Male,1,2020,10,10,5,61-80
37193,2023-04-20 04:01:01,Clothing,254,5,653,PayPal,63,1.0,Jessica Coleman,63,Male,1,2023,4,20,3,61-80
37193,2020-09-30 08:16:48,Clothing,52,3,4120,Credit Card,63,0.0,Jessica Coleman,63,Male,1,2020,9,30,2,61-80
37193,2023-07-30 01:30:50,Home,421,5,4697,PayPal,63,,Jessica Coleman,63,Male,1,2023,7,30,6,61-80
37193,2020-05-29 00:52:51,Books,102,3,3905,Credit Card,63,1.0,Jessica Coleman,63,Male,1,2020,5,29,4,61-80
7798,2021-09-20 23:28:31,Books,140,1,1537,PayPal,59,,Jeffrey Bryant,59,Male,0,2021,9,20,0,41-60
7798,2021-09-23 00:29:23,Home,465,3,2630,Cash,59,0.0,Jeffrey Bryant,59,Male,0,2021,9,23,3,41-60
7798,2023-05-04 11:33:57,Electronics,264,1,2315,Credit Card,59,,Jeffrey Bryant,59,Male,0,2023,5,4,3,41-60
7798,2021-10-11 21:19:40,Clothing,327,3,696,Cash,59,1.0,Jeffrey Bryant,59,Male,0,2021,10,11,0,41-60
7798,2021-10-19 21:41:00,Electronics,84,4,3273,Credit Card,59,,Jeffrey Bryant,59,Male,0,2021,10,19,1,41-60
7798,2021-01-21 13:58:03,Books,15,4,4499,PayPal,59,0.0,Jeffrey Bryant,59,Male,0,2021,1,21,3,41-60
7798,2021-07-14 09:35:30,Books,488,2,920,Credit Card,59,0.0,Jeffrey Bryant,59,Male,0,2021,7,14,2,41-60
7798,2020-10-11 22:09:15,Home,13,3,3086,Cash,59,1.0,Jeffrey Bryant,59,Male,0,2020,10,11,6,41-60
7798,2020-11-19 05:10:40,Electronics,278,5,4872,Crypto,59,1.0,Jeffrey Bryant,59,Male,0,2020,11,19,3,41-60
7798,2020-03-30 16:18:01,Electronics,211,2,2682,Crypto,59,1.0,Jeffrey Bryant,59,Male,0,2020,3,30,0,41-60
7798,2023-05-15 23:18:05,Home,482,2,910,PayPal,59,1.0,Jeffrey Bryant,59,Male,0,2023,5,15,0,41-60
16338,2023-01-28 13:13:24,Clothing,401,5,4404,Credit Card,32,0.0,Paul Nichols,32,Male,0,2023,1,28,5,21-40
16338,2023-06-16 21:15:23,Clothing,141,1,722,Crypto,32,1.0,Paul Nichols,32,Male,0,2023,6,16,4,21-40
16338,2022-09-26 01:17:40,Electronics,23,5,2374,PayPal,32,1.0,Paul Nichols,32,Male,0,2022,9,26,0,21-40
16338,2020-06-02 01:24:45,Books,368,4,3779,Credit Card,32,,Paul Nichols,32,Male,0,2020,6,2,1,21-40
22921,2023-05-20 04:28:31,Books,285,5,4094,Crypto,57,1.0,Casey Marshall,57,Male,0,2023,5,20,5,41-60
22921,2021-07-02 01:16:44,Clothing,153,4,1948,PayPal,57,,Casey Marshall,57,Male,0,2021,7,2,4,41-60
22921,2020-03-24 22:11:36,Books,40,1,1246,Credit Card,57,1.0,Casey Marshall,57,Male,0,2020,3,24,1,41-60
22921,2020-03-22 18:30:59,Books,336,5,1076,Cash,57,1.0,Casey Marshall,57,Male,0,2020,3,22,6,41-60
22921,2023-09-03 04:23:06,Clothing,491,3,1325,Credit Card,57,0.0,Casey Marshall,57,Male,0,2023,9,3,6,41-60
5450,2021-09-08 12:41:05,Clothing,171,1,2456,Crypto,56,1.0,Robert King,56,Male,0,2021,9,8,2,41-60
5450,2021-04-29 17:47:35,Books,223,4,2410,Credit Card,56,1.0,Robert King,56,Male,0,2021,4,29,3,41-60
5450,2022-04-21 16:48:14,Electronics,404,1,746,Crypto,56,0.0,Robert King,56,Male,0,2022,4,21,3,41-60
5450,2020-11-04 09:37:33,Electronics,137,3,1434,Credit Card,56,0.0,Robert King,56,Male,0,2020,11,4,2,41-60
5450,2022-04-13 07:00:13,Books,459,5,4245,Credit Card,56,,Robert King,56,Male,0,2022,4,13,2,41-60
5450,2023-06-12 17:22:20,Books,55,3,3918,PayPal,56,1.0,Robert King,56,Male,0,2023,6,12,0,41-60
7174,2020-08-11 00:13:42,Home,189,3,4842,Credit Card,23,0.0,Amy Warren,23,Female,0,2020,8,11,1,21-40
7174,2022-04-05 12:53:59,Books,155,2,1730,Credit Card,23,0.0,Amy Warren,23,Female,0,2022,4,5,1,21-40
7174,2021-06-19 12:17:10,Clothing,20,4,985,Credit Card,23,,Amy Warren,23,Female,0,2021,6,19,5,21-40
7174,2021-09-30 16:58:28,Books,473,4,714,PayPal,23,1.0,Amy Warren,23,Female,0,2021,9,30,3,21-40
7174,2020-12-16 03:52:56,Clothing,423,4,3622,Credit Card,23,0.0,Amy Warren,23,Female,0,2020,12,16,2,21-40
7174,2021-06-25 09:45:20,Books,48,3,4729,PayPal,23,,Amy Warren,23,Female,0,2021,6,25,4,21-40
18808,2021-08-07 01:36:02,Clothing,236,3,1852,Credit Card,38,0.0,Dr. Nathan Scott,38,Female,0,2021,8,7,5,21-40
18808,2022-02-23 10:43:54,Books,417,1,4016,PayPal,38,,Dr. Nathan Scott,38,Female,0,2022,2,23,2,21-40
18808,2020-01-07 17:37:43,Home,38,4,586,PayPal,38,1.0,Dr. Nathan Scott,38,Female,0,2020,1,7,1,21-40
18808,2023-01-18 03:09:50,Clothing,186,4,538,PayPal,38,1.0,Dr. Nathan Scott,38,Female,0,2023,1,18,2,21-40
18808,2021-05-07 23:16:32,Clothing,108,4,4545,PayPal,38,,Dr. Nathan Scott,38,Female,0,2021,5,7,4,21-40
18808,2023-06-28 15:44:26,Clothing,252,1,2170,Cash,38,1.0,Dr. Nathan Scott,38,Female,0,2023,6,28,2,21-40
18808,2022-12-18 18:32:56,Home,210,3,2623,Credit Card,38,0.0,Dr. Nathan Scott,38,Female,0,2022,12,18,6,21-40
18808,2021-09-07 16:40:22,Clothing,419,5,773,Cash,38,,Dr. Nathan Scott,38,Female,0,2021,9,7,1,21-40
18808,2020-10-03 09:53:35,Electronics,198,5,3754,Crypto,38,0.0,Dr. Nathan Scott,38,Female,0,2020,10,3,5,21-40
18808,2020-12-27 20:16:31,Clothing,392,2,706,PayPal,38,0.0,Dr. Nathan Scott,38,Female,0,2020,12,27,6,21-40
32736,2020-02-13 06:02:11,Clothing,409,5,2223,PayPal,39,,Janet Mccullough,39,Female,0,2020,2,13,3,21-40
32736,2020-03-31 23:07:00,Books,22,5,4801,Cash,39,,Janet Mccullough,39,Female,0,2020,3,31,1,21-40
32736,2020-04-01 01:51:04,Electronics,203,2,297,Credit Card,39,1.0,Janet Mccullough,39,Female,0,2020,4,1,2,21-40
32736,2020-10-01 06:04:28,Home,45,5,1415,Credit Card,39,0.0,Janet Mccullough,39,Female,0,2020,10,1,3,21-40
32736,2023-08-08 08:20:34,Home,367,1,589,PayPal,39,0.0,Janet Mccullough,39,Female,0,2023,8,8,1,21-40
32736,2021-10-10 11:17:52,Books,471,5,5134,PayPal,39,1.0,Janet Mccullough,39,Female,0,2021,10,10,6,21-40
36797,2022-11-06 16:43:39,Electronics,98,5,3806,Credit Card,42,0.0,Mr. Joel Lewis,42,Male,0,2022,11,6,6,41-60
36797,2022-11-21 14:17:33,Books,108,4,4244,Credit Card,42,0.0,Mr. Joel Lewis,42,Male,0,2022,11,21,0,41-60
36797,2023-06-12 00:02:38,Books,99,3,3707,Credit Card,42,0.0,Mr. Joel Lewis,42,Male,0,2023,6,12,0,41-60
36797,2020-05-01 07:07:11,Clothing,420,4,3229,Credit Card,42,0.0,Mr. Joel Lewis,42,Male,0,2020,5,1,4,41-60
36797,2021-06-24 03:29:41,Clothing,11,5,2027,PayPal,42,,Mr. Joel Lewis,42,Male,0,2021,6,24,3,41-60
36797,2022-10-20 17:06:46,Electronics,75,5,1067,Credit Card,42,1.0,Mr. Joel Lewis,42,Male,0,2022,10,20,3,41-60
36797,2022-06-07 21:48:17,Books,349,3,3284,Credit Card,42,0.0,Mr. Joel Lewis,42,Male,0,2022,6,7,1,41-60
36797,2022-05-17 17:23:20,Clothing,483,3,985,Crypto,42,1.0,Mr. Joel Lewis,42,Male,0,2022,5,17,1,41-60
36797,2022-06-23 14:32:54,Clothing,267,3,2491,Credit Card,42,0.0,Mr. Joel Lewis,42,Male,0,2022,6,23,3,41-60
36797,2022-09-25 14:50:21,Clothing,371,1,5179,Credit Card,42,1.0,Mr. Joel Lewis,42,Male,0,2022,9,25,6,41-60
36797,2023-06-23 19:04:06,Books,112,4,1632,Cash,42,,Mr. Joel Lewis,42,Male,0,2023,6,23,4,41-60
27337,2023-01-02 21:06:06,Books,465,5,4411,PayPal,18,1.0,Mark Rodriguez,18,Male,0,2023,1,2,0,0-20
27337,2022-04-14 09:52:09,Electronics,305,5,1749,PayPal,18,,Mark Rodriguez,18,Male,0,2022,4,14,3,0-20
27337,2020-06-16 20:39:24,Home,163,2,2317,Crypto,18,0.0,Mark Rodriguez,18,Male,0,2020,6,16,1,0-20
27337,2021-06-15 09:13:46,Electronics,305,4,2336,Cash,18,0.0,Mark Rodriguez,18,Male,0,2021,6,15,1,0-20
27337,2022-11-15 06:40:16,Clothing,359,4,4080,PayPal,18,0.0,Mark Rodriguez,18,Male,0,2022,11,15,1,0-20
552,2023-08-23 02:57:58,Clothing,408,1,2095,PayPal,64,0.0,Brian Moreno,64,Male,0,2023,8,23,2,61-80
552,2020-12-02 20:14:45,Clothing,42,2,4655,Credit Card,64,1.0,Brian Moreno,64,Male,0,2020,12,2,2,61-80
552,2021-05-22 06:13:07,Home,309,3,2619,Credit Card,64,0.0,Brian Moreno,64,Male,0,2021,5,22,5,61-80
552,2020-06-21 03:06:30,Clothing,492,3,1217,PayPal,64,,Brian Moreno,64,Male,0,2020,6,21,6,61-80
552,2020-01-08 17:27:59,Books,150,5,1251,Credit Card,64,,Brian Moreno,64,Male,0,2020,1,8,2,61-80
552,2020-12-26 23:42:43,Home,389,4,4613,PayPal,64,1.0,Brian Moreno,64,Male,0,2020,12,26,5,61-80
552,2020-02-09 05:08:32,Books,208,4,395,Cash,64,0.0,Brian Moreno,64,Male,0,2020,2,9,6,61-80
18341,2022-02-12 03:18:52,Books,223,2,3821,PayPal,19,1.0,Kim Church,19,Female,1,2022,2,12,5,0-20
18341,2020-12-10 01:24:45,Clothing,492,3,2652,Cash,19,1.0,Kim Church,19,Female,1,2020,12,10,3,0-20
18341,2021-05-06 03:28:50,Books,91,3,2544,Cash,19,0.0,Kim Church,19,Female,1,2021,5,6,3,0-20
18341,2023-05-07 06:44:57,Clothing,73,5,1439,PayPal,19,,Kim Church,19,Female,1,2023,5,7,6,0-20
28878,2023-05-08 03:55:22,Home,73,2,1642,Credit Card,67,0.0,Barry Stewart,67,Male,0,2023,5,8,0,61-80
28878,2022-09-25 06:37:14,Clothing,88,4,3017,Credit Card,67,,Barry Stewart,67,Male,0,2022,9,25,6,61-80
28878,2022-07-12 10:44:06,Electronics,185,2,2850,PayPal,67,0.0,Barry Stewart,67,Male,0,2022,7,12,1,61-80
28878,2020-01-18 03:59:55,Books,47,2,2046,Credit Card,67,1.0,Barry Stewart,67,Male,0,2020,1,18,5,61-80
28878,2022-03-30 14:09:03,Home,72,4,984,PayPal,67,,Barry Stewart,67,Male,0,2022,3,30,2,61-80
15932,2023-08-18 17:55:20,Clothing,117,5,733,Credit Card,24,0.0,Erica Scott,24,Male,0,2023,8,18,4,21-40
15932,2022-12-11 21:02:27,Clothing,318,1,4174,PayPal,24,,Erica Scott,24,Male,0,2022,12,11,6,21-40
15932,2022-08-19 03:01:22,Clothing,329,1,469,Cash,24,1.0,Erica Scott,24,Male,0,2022,8,19,4,21-40
38138,2022-03-20 19:05:38,Electronics,44,3,3382,Credit Card,43,1.0,Maria Gonzalez,43,Female,0,2022,3,20,6,41-60
38138,2023-04-20 02:55:34,Books,340,5,4652,PayPal,43,0.0,Maria Gonzalez,43,Female,0,2023,4,20,3,41-60
38138,2022-01-02 00:32:42,Electronics,96,3,2466,Cash,43,1.0,Maria Gonzalez,43,Female,0,2022,1,2,6,41-60
38138,2022-12-08 00:56:31,Electronics,165,5,1876,PayPal,43,0.0,Maria Gonzalez,43,Female,0,2022,12,8,3,41-60
38138,2023-05-31 18:11:25,Clothing,477,3,4467,Credit Card,43,,Maria Gonzalez,43,Female,0,2023,5,31,2,41-60
